seed,numerRuns,rounds,outcome
8407446480031683503,1,58,win
8407446480031683503,2,58,win
8407446480031683503,3,58,win
8407446480031683503,4,58,win
8407446480031683503,5,58,win
3731714866275374885,1,44,loss
3731714866275374885,2,44,loss
3731714866275374885,3,44,loss
3731714866275374885,4,44,loss
3731714866275374885,5,44,loss
6627518814883146404,1,30,win
6627518814883146404,2,30,win
6627518814883146404,3,30,win
6627518814883146404,4,30,win
6627518814883146404,5,30,win
2207318052955230310,1,53,win
2207318052955230310,2,53,win
2207318052955230310,3,53,win
2207318052955230310,4,53,win
2207318052955230310,5,53,win
8559702277447083129,1,49,win
8559702277447083129,2,49,win
8559702277447083129,3,49,win
8559702277447083129,4,49,win
8559702277447083129,5,49,win
2944000048214699251,1,49,loss
2944000048214699251,2,49,loss
2944000048214699251,3,49,loss
2944000048214699251,4,49,loss
2944000048214699251,5,49,loss
2896680531311025345,1,26,loss
2896680531311025345,2,26,loss
2896680531311025345,3,26,loss
2896680531311025345,4,26,loss
2896680531311025345,5,26,loss
8859112942364719097,1,93,loss
8859112942364719097,2,93,loss
8859112942364719097,3,93,loss
8859112942364719097,4,93,loss
8859112942364719097,5,93,loss
4557327085225287371,1,15,loss
4557327085225287371,2,15,loss
4557327085225287371,3,15,loss
4557327085225287371,4,15,loss
4557327085225287371,5,15,loss
3526752010555643265,1,63,loss
3526752010555643265,2,63,loss
3526752010555643265,3,63,loss
3526752010555643265,4,63,loss
3526752010555643265,5,63,loss
3129004906731694778,1,21,loss
3129004906731694778,2,21,loss
3129004906731694778,3,21,loss
3129004906731694778,4,21,loss
3129004906731694778,5,21,loss
4450526516995330133,1,28,loss
4450526516995330133,2,28,loss
4450526516995330133,3,28,loss
4450526516995330133,4,28,loss
4450526516995330133,5,28,loss
3514006683875722244,1,27,loss
3514006683875722244,2,27,loss
3514006683875722244,3,27,loss
3514006683875722244,4,27,loss
3514006683875722244,5,27,loss
7036958098307161360,1,11,loss
7036958098307161360,2,11,loss
7036958098307161360,3,11,loss
7036958098307161360,4,11,loss
7036958098307161360,5,11,loss
8324176466968584531,1,19,loss
8324176466968584531,2,19,loss
8324176466968584531,3,19,loss
8324176466968584531,4,19,loss
8324176466968584531,5,19,loss
1653128748017452623,1,21,loss
1653128748017452623,2,21,loss
1653128748017452623,3,21,loss
1653128748017452623,4,21,loss
1653128748017452623,5,21,loss
3920795505798903786,1,16,loss
3920795505798903786,2,16,loss
3920795505798903786,3,16,loss
3920795505798903786,4,16,loss
3920795505798903786,5,16,loss
5463178204511030481,1,30,loss
5463178204511030481,2,30,loss
5463178204511030481,3,30,loss
5463178204511030481,4,30,loss
5463178204511030481,5,30,loss
156805526430965178,1,26,loss
156805526430965178,2,26,loss
156805526430965178,3,26,loss
156805526430965178,4,26,loss
156805526430965178,5,26,loss
825685204801678294,1,54,win
825685204801678294,2,54,win
825685204801678294,3,54,win
825685204801678294,4,54,win
825685204801678294,5,54,win
7876693924729560152,1,49,loss
7876693924729560152,2,49,loss
7876693924729560152,3,49,loss
7876693924729560152,4,49,loss
7876693924729560152,5,49,loss
1284515842227905899,1,30,loss
1284515842227905899,2,30,loss
1284515842227905899,3,30,loss
1284515842227905899,4,30,loss
1284515842227905899,5,30,loss
6565985046106482212,1,20,loss
6565985046106482212,2,20,loss
6565985046106482212,3,20,loss
6565985046106482212,4,20,loss
6565985046106482212,5,20,loss
6058344282302033808,1,47,loss
6058344282302033808,2,47,loss
6058344282302033808,3,47,loss
6058344282302033808,4,47,loss
6058344282302033808,5,47,loss
6216065283840991654,1,25,loss
6216065283840991654,2,25,loss
6216065283840991654,3,25,loss
6216065283840991654,4,25,loss
6216065283840991654,5,25,loss
651733900429599799,1,34,loss
651733900429599799,2,34,loss
651733900429599799,3,34,loss
651733900429599799,4,34,loss
651733900429599799,5,34,loss
597036494353655718,1,36,loss
597036494353655718,2,36,loss
597036494353655718,3,36,loss
597036494353655718,4,36,loss
597036494353655718,5,36,loss
2423213898078950072,1,24,loss
2423213898078950072,2,24,loss
2423213898078950072,3,24,loss
2423213898078950072,4,24,loss
2423213898078950072,5,24,loss
4172892459721050261,1,21,loss
4172892459721050261,2,21,loss
4172892459721050261,3,21,loss
4172892459721050261,4,21,loss
4172892459721050261,5,21,loss
7083179687296378304,1,41,loss
7083179687296378304,2,41,loss
7083179687296378304,3,41,loss
7083179687296378304,4,41,loss
7083179687296378304,5,41,loss
6401973463909118764,1,32,win
6401973463909118764,2,32,win
6401973463909118764,3,32,win
6401973463909118764,4,32,win
6401973463909118764,5,32,win
4624159055592507755,1,25,loss
4624159055592507755,2,25,loss
4624159055592507755,3,25,loss
4624159055592507755,4,25,loss
4624159055592507755,5,25,loss
1112148780945143757,1,28,win
1112148780945143757,2,28,win
1112148780945143757,3,28,win
1112148780945143757,4,28,win
1112148780945143757,5,28,win
3565306191430702106,1,29,win
3565306191430702106,2,29,win
3565306191430702106,3,29,win
3565306191430702106,4,29,win
3565306191430702106,5,29,win
3520501255052852311,1,17,loss
3520501255052852311,2,17,loss
3520501255052852311,3,17,loss
3520501255052852311,4,17,loss
3520501255052852311,5,17,loss
1361249506141648585,1,58,win
1361249506141648585,2,58,win
1361249506141648585,3,58,win
1361249506141648585,4,58,win
1361249506141648585,5,58,win
7932604095918556753,1,5,loss
7932604095918556753,2,5,loss
7932604095918556753,3,5,loss
7932604095918556753,4,5,loss
7932604095918556753,5,5,loss
4277090040303984147,1,42,loss
4277090040303984147,2,42,loss
4277090040303984147,3,42,loss
4277090040303984147,4,42,loss
4277090040303984147,5,42,loss
839700395723477199,1,28,win
839700395723477199,2,28,win
839700395723477199,3,28,win
839700395723477199,4,28,win
839700395723477199,5,28,win
7251556258740391542,1,56,loss
7251556258740391542,2,56,loss
7251556258740391542,3,56,loss
7251556258740391542,4,56,loss
7251556258740391542,5,56,loss
9075138842594805378,1,11,loss
9075138842594805378,2,11,loss
9075138842594805378,3,11,loss
9075138842594805378,4,11,loss
9075138842594805378,5,11,loss
590663558566051116,1,25,loss
590663558566051116,2,25,loss
590663558566051116,3,25,loss
590663558566051116,4,25,loss
590663558566051116,5,25,loss
6620591215458810331,1,26,loss
6620591215458810331,2,26,loss
6620591215458810331,3,26,loss
6620591215458810331,4,26,loss
6620591215458810331,5,26,loss
494415133155857556,1,27,loss
494415133155857556,2,27,loss
494415133155857556,3,27,loss
494415133155857556,4,27,loss
494415133155857556,5,27,loss
7880509501477683547,1,40,loss
7880509501477683547,2,40,loss
7880509501477683547,3,40,loss
7880509501477683547,4,40,loss
7880509501477683547,5,40,loss
7128090206922701786,1,19,loss
7128090206922701786,2,19,loss
7128090206922701786,3,19,loss
7128090206922701786,4,19,loss
7128090206922701786,5,19,loss
1337862892544052148,1,49,loss
1337862892544052148,2,49,loss
1337862892544052148,3,49,loss
1337862892544052148,4,49,loss
1337862892544052148,5,49,loss
1639514432561423461,1,22,loss
1639514432561423461,2,22,loss
1639514432561423461,3,22,loss
1639514432561423461,4,22,loss
1639514432561423461,5,22,loss
4377505506671184357,1,5,loss
4377505506671184357,2,5,loss
4377505506671184357,3,5,loss
4377505506671184357,4,5,loss
4377505506671184357,5,5,loss
722608134851502052,1,33,loss
722608134851502052,2,33,loss
722608134851502052,3,33,loss
722608134851502052,4,33,loss
722608134851502052,5,33,loss
904471588289069367,1,61,loss
904471588289069367,2,61,loss
904471588289069367,3,61,loss
904471588289069367,4,61,loss
904471588289069367,5,61,loss
6578591253777627348,1,99,loss
6578591253777627348,2,99,loss
6578591253777627348,3,99,loss
6578591253777627348,4,99,loss
6578591253777627348,5,99,loss
6993277926419820099,1,30,win
6993277926419820099,2,30,win
6993277926419820099,3,30,win
6993277926419820099,4,30,win
6993277926419820099,5,30,win
7791577134108371542,1,31,loss
7791577134108371542,2,31,loss
7791577134108371542,3,31,loss
7791577134108371542,4,31,loss
7791577134108371542,5,31,loss
8222256382058372756,1,44,loss
8222256382058372756,2,44,loss
8222256382058372756,3,44,loss
8222256382058372756,4,44,loss
8222256382058372756,5,44,loss
8754806103143061630,1,47,win
8754806103143061630,2,47,win
8754806103143061630,3,47,win
8754806103143061630,4,47,win
8754806103143061630,5,47,win
2336335971706358680,1,49,loss
2336335971706358680,2,49,loss
2336335971706358680,3,49,loss
2336335971706358680,4,49,loss
2336335971706358680,5,49,loss
5905445276755201684,1,26,loss
5905445276755201684,2,26,loss
5905445276755201684,3,26,loss
5905445276755201684,4,26,loss
5905445276755201684,5,26,loss
6190186309566096950,1,32,loss
6190186309566096950,2,32,loss
6190186309566096950,3,32,loss
6190186309566096950,4,32,loss
6190186309566096950,5,32,loss
8582417768527651777,1,17,win
8582417768527651777,2,17,win
8582417768527651777,3,17,win
8582417768527651777,4,17,win
8582417768527651777,5,17,win
205115006812697020,1,28,loss
205115006812697020,2,28,loss
205115006812697020,3,28,loss
205115006812697020,4,28,loss
205115006812697020,5,28,loss
3288778369928148580,1,41,loss
3288778369928148580,2,41,loss
3288778369928148580,3,41,loss
3288778369928148580,4,41,loss
3288778369928148580,5,41,loss
2915477601862067227,1,37,win
2915477601862067227,2,37,win
2915477601862067227,3,37,win
2915477601862067227,4,37,win
2915477601862067227,5,37,win
575425503459727705,1,15,loss
575425503459727705,2,15,loss
575425503459727705,3,15,loss
575425503459727705,4,15,loss
575425503459727705,5,15,loss
7900113217453395399,1,71,loss
7900113217453395399,2,71,loss
7900113217453395399,3,71,loss
7900113217453395399,4,71,loss
7900113217453395399,5,71,loss
873760456310789225,1,36,win
873760456310789225,2,36,win
873760456310789225,3,36,win
873760456310789225,4,36,win
873760456310789225,5,36,win
2304459631056667622,1,51,loss
2304459631056667622,2,51,loss
2304459631056667622,3,51,loss
2304459631056667622,4,51,loss
2304459631056667622,5,51,loss
4538064251848594576,1,42,loss
4538064251848594576,2,42,loss
4538064251848594576,3,42,loss
4538064251848594576,4,42,loss
4538064251848594576,5,42,loss
3251139632580326672,1,47,win
3251139632580326672,2,47,win
3251139632580326672,3,47,win
3251139632580326672,4,47,win
3251139632580326672,5,47,win
7372975527936455000,1,25,loss
7372975527936455000,2,25,loss
7372975527936455000,3,25,loss
7372975527936455000,4,25,loss
7372975527936455000,5,25,loss
2166781789792556947,1,11,loss
2166781789792556947,2,11,loss
2166781789792556947,3,11,loss
2166781789792556947,4,11,loss
2166781789792556947,5,11,loss
6117652163264118334,1,12,loss
6117652163264118334,2,12,loss
6117652163264118334,3,12,loss
6117652163264118334,4,12,loss
6117652163264118334,5,12,loss
7756689325722750431,1,23,loss
7756689325722750431,2,23,loss
7756689325722750431,3,23,loss
7756689325722750431,4,23,loss
7756689325722750431,5,23,loss
7117602440762402271,1,23,loss
7117602440762402271,2,23,loss
7117602440762402271,3,23,loss
7117602440762402271,4,23,loss
7117602440762402271,5,23,loss
4292262933758497156,1,61,loss
4292262933758497156,2,61,loss
4292262933758497156,3,61,loss
4292262933758497156,4,61,loss
4292262933758497156,5,61,loss
1053186806788419942,1,27,win
1053186806788419942,2,27,win
1053186806788419942,3,27,win
1053186806788419942,4,27,win
1053186806788419942,5,27,win
7491232124767334396,1,15,loss
7491232124767334396,2,15,loss
7491232124767334396,3,15,loss
7491232124767334396,4,15,loss
7491232124767334396,5,15,loss
5271047331509564671,1,30,loss
5271047331509564671,2,30,loss
5271047331509564671,3,30,loss
5271047331509564671,4,30,loss
5271047331509564671,5,30,loss
7423239928883181630,1,33,win
7423239928883181630,2,33,win
7423239928883181630,3,33,win
7423239928883181630,4,33,win
7423239928883181630,5,33,win
3945126331127474994,1,9,loss
3945126331127474994,2,9,loss
3945126331127474994,3,9,loss
3945126331127474994,4,9,loss
3945126331127474994,5,9,loss
8430530286595297635,1,20,loss
8430530286595297635,2,20,loss
8430530286595297635,3,20,loss
8430530286595297635,4,20,loss
8430530286595297635,5,20,loss
2019283752158908714,1,37,loss
2019283752158908714,2,37,loss
2019283752158908714,3,37,loss
2019283752158908714,4,37,loss
2019283752158908714,5,37,loss
6469784981884790284,1,43,loss
6469784981884790284,2,43,loss
6469784981884790284,3,43,loss
6469784981884790284,4,43,loss
6469784981884790284,5,43,loss
5736584803734161088,1,52,loss
5736584803734161088,2,52,loss
5736584803734161088,3,52,loss
5736584803734161088,4,52,loss
5736584803734161088,5,52,loss
7740279218154282545,1,47,loss
7740279218154282545,2,47,loss
7740279218154282545,3,47,loss
7740279218154282545,4,47,loss
7740279218154282545,5,47,loss
3810745817167867734,1,28,loss
3810745817167867734,2,28,loss
3810745817167867734,3,28,loss
3810745817167867734,4,28,loss
3810745817167867734,5,28,loss
5866639198606253588,1,44,loss
5866639198606253588,2,44,loss
5866639198606253588,3,44,loss
5866639198606253588,4,44,loss
5866639198606253588,5,44,loss
6330769538705966251,1,40,loss
6330769538705966251,2,40,loss
6330769538705966251,3,40,loss
6330769538705966251,4,40,loss
6330769538705966251,5,40,loss
5739400818866664770,1,27,loss
5739400818866664770,2,27,loss
5739400818866664770,3,27,loss
5739400818866664770,4,27,loss
5739400818866664770,5,27,loss
6040202074224842488,1,53,loss
6040202074224842488,2,53,loss
6040202074224842488,3,53,loss
6040202074224842488,4,53,loss
6040202074224842488,5,53,loss
1807767397482239631,1,26,win
1807767397482239631,2,26,win
1807767397482239631,3,26,win
1807767397482239631,4,26,win
1807767397482239631,5,26,win
2434465399115272150,1,21,loss
2434465399115272150,2,21,loss
2434465399115272150,3,21,loss
2434465399115272150,4,21,loss
2434465399115272150,5,21,loss
6089751250495801280,1,15,loss
6089751250495801280,2,15,loss
6089751250495801280,3,15,loss
6089751250495801280,4,15,loss
6089751250495801280,5,15,loss
3204470339732409135,1,37,loss
3204470339732409135,2,37,loss
3204470339732409135,3,37,loss
3204470339732409135,4,37,loss
3204470339732409135,5,37,loss
5015187493310755273,1,45,loss
5015187493310755273,2,45,loss
5015187493310755273,3,45,loss
5015187493310755273,4,45,loss
5015187493310755273,5,45,loss
8300985499709097061,1,15,loss
8300985499709097061,2,15,loss
8300985499709097061,3,15,loss
8300985499709097061,4,15,loss
8300985499709097061,5,15,loss
819399800995697392,1,25,win
819399800995697392,2,25,win
819399800995697392,3,25,win
819399800995697392,4,25,win
819399800995697392,5,25,win
7187167770751475276,1,49,loss
7187167770751475276,2,49,loss
7187167770751475276,3,49,loss
7187167770751475276,4,49,loss
7187167770751475276,5,49,loss
5131705044141932985,1,30,win
5131705044141932985,2,30,win
5131705044141932985,3,30,win
5131705044141932985,4,30,win
5131705044141932985,5,30,win
7199860585426914655,1,141,win
7199860585426914655,2,141,win
7199860585426914655,3,141,win
7199860585426914655,4,141,win
7199860585426914655,5,141,win
4719135571684108246,1,45,win
4719135571684108246,2,45,win
4719135571684108246,3,45,win
4719135571684108246,4,45,win
4719135571684108246,5,45,win
8787178930884902068,1,21,win
8787178930884902068,2,21,win
8787178930884902068,3,21,win
8787178930884902068,4,21,win
8787178930884902068,5,21,win
2417997882824744184,1,22,win
2417997882824744184,2,22,win
2417997882824744184,3,22,win
2417997882824744184,4,22,win
2417997882824744184,5,22,win
2349098376618033023,1,28,loss
2349098376618033023,2,28,loss
2349098376618033023,3,28,loss
2349098376618033023,4,28,loss
2349098376618033023,5,28,loss
4538290449012885787,1,27,win
4538290449012885787,2,27,win
4538290449012885787,3,27,win
4538290449012885787,4,27,win
4538290449012885787,5,27,win
574944894193467174,1,20,loss
574944894193467174,2,20,loss
574944894193467174,3,20,loss
574944894193467174,4,20,loss
574944894193467174,5,20,loss
8308617800185576518,1,50,loss
8308617800185576518,2,50,loss
8308617800185576518,3,50,loss
8308617800185576518,4,50,loss
8308617800185576518,5,50,loss
1696873582311573503,1,72,loss
1696873582311573503,2,72,loss
1696873582311573503,3,72,loss
1696873582311573503,4,72,loss
1696873582311573503,5,72,loss
4490634423085938688,1,24,loss
4490634423085938688,2,24,loss
4490634423085938688,3,24,loss
4490634423085938688,4,24,loss
4490634423085938688,5,24,loss
3258041049306552060,1,60,loss
3258041049306552060,2,60,loss
3258041049306552060,3,60,loss
3258041049306552060,4,60,loss
3258041049306552060,5,60,loss
4633518368049590828,1,33,win
4633518368049590828,2,33,win
4633518368049590828,3,33,win
4633518368049590828,4,33,win
4633518368049590828,5,33,win
8875972809520025811,1,13,loss
8875972809520025811,2,13,loss
8875972809520025811,3,13,loss
8875972809520025811,4,13,loss
8875972809520025811,5,13,loss
5750820457935519435,1,40,win
5750820457935519435,2,40,win
5750820457935519435,3,40,win
5750820457935519435,4,40,win
5750820457935519435,5,40,win
4158332165761482069,1,15,loss
4158332165761482069,2,15,loss
4158332165761482069,3,15,loss
4158332165761482069,4,15,loss
4158332165761482069,5,15,loss
5315722174208424761,1,51,loss
5315722174208424761,2,51,loss
5315722174208424761,3,51,loss
5315722174208424761,4,51,loss
5315722174208424761,5,51,loss
8515060480548350742,1,23,loss
8515060480548350742,2,23,loss
8515060480548350742,3,23,loss
8515060480548350742,4,23,loss
8515060480548350742,5,23,loss
925573483813341360,1,31,loss
925573483813341360,2,31,loss
925573483813341360,3,31,loss
925573483813341360,4,31,loss
925573483813341360,5,31,loss
6568720372822977182,1,64,win
6568720372822977182,2,64,win
6568720372822977182,3,64,win
6568720372822977182,4,64,win
6568720372822977182,5,64,win
7083591791534065242,1,35,loss
7083591791534065242,2,35,loss
7083591791534065242,3,35,loss
7083591791534065242,4,35,loss
7083591791534065242,5,35,loss
4061131210319719403,1,33,loss
4061131210319719403,2,33,loss
4061131210319719403,3,33,loss
4061131210319719403,4,33,loss
4061131210319719403,5,33,loss
2975236799418273059,1,8,loss
2975236799418273059,2,8,loss
2975236799418273059,3,8,loss
2975236799418273059,4,8,loss
2975236799418273059,5,8,loss
1476915732709847597,1,42,loss
1476915732709847597,2,42,loss
1476915732709847597,3,42,loss
1476915732709847597,4,42,loss
1476915732709847597,5,42,loss
1682506761382147828,1,62,loss
1682506761382147828,2,62,loss
1682506761382147828,3,62,loss
1682506761382147828,4,62,loss
1682506761382147828,5,62,loss
5187288376961383468,1,26,loss
5187288376961383468,2,26,loss
5187288376961383468,3,26,loss
5187288376961383468,4,26,loss
5187288376961383468,5,26,loss
3554186820723201369,1,10,loss
3554186820723201369,2,10,loss
3554186820723201369,3,10,loss
3554186820723201369,4,10,loss
3554186820723201369,5,10,loss
3212692734811322790,1,16,loss
3212692734811322790,2,16,loss
3212692734811322790,3,16,loss
3212692734811322790,4,16,loss
3212692734811322790,5,16,loss
3960231771223483198,1,24,loss
3960231771223483198,2,24,loss
3960231771223483198,3,24,loss
3960231771223483198,4,24,loss
3960231771223483198,5,24,loss
2028485526519748939,1,28,loss
2028485526519748939,2,28,loss
2028485526519748939,3,28,loss
2028485526519748939,4,28,loss
2028485526519748939,5,28,loss
6946100357258624623,1,24,loss
6946100357258624623,2,24,loss
6946100357258624623,3,24,loss
6946100357258624623,4,24,loss
6946100357258624623,5,24,loss
2007608722903315561,1,26,win
2007608722903315561,2,26,win
2007608722903315561,3,26,win
2007608722903315561,4,26,win
2007608722903315561,5,26,win
3256110474814278697,1,70,loss
3256110474814278697,2,70,loss
3256110474814278697,3,70,loss
3256110474814278697,4,70,loss
3256110474814278697,5,70,loss
8603855541974377152,1,33,loss
8603855541974377152,2,33,loss
8603855541974377152,3,33,loss
8603855541974377152,4,33,loss
8603855541974377152,5,33,loss
292328709142346262,1,26,loss
292328709142346262,2,26,loss
292328709142346262,3,26,loss
292328709142346262,4,26,loss
292328709142346262,5,26,loss
8529000061749948839,1,10,loss
8529000061749948839,2,10,loss
8529000061749948839,3,10,loss
8529000061749948839,4,10,loss
8529000061749948839,5,10,loss
5045020876017233595,1,25,win
5045020876017233595,2,25,win
5045020876017233595,3,25,win
5045020876017233595,4,25,win
5045020876017233595,5,25,win
7202031488421244437,1,27,loss
7202031488421244437,2,27,loss
7202031488421244437,3,27,loss
7202031488421244437,4,27,loss
7202031488421244437,5,27,loss
9025721045788715773,1,19,win
9025721045788715773,2,19,win
9025721045788715773,3,19,win
9025721045788715773,4,19,win
9025721045788715773,5,19,win
2095275692382226072,1,18,loss
2095275692382226072,2,18,loss
2095275692382226072,3,18,loss
2095275692382226072,4,18,loss
2095275692382226072,5,18,loss
7363230329058985733,1,36,loss
7363230329058985733,2,36,loss
7363230329058985733,3,36,loss
7363230329058985733,4,36,loss
7363230329058985733,5,36,loss
692312361331772752,1,42,loss
692312361331772752,2,42,loss
692312361331772752,3,42,loss
692312361331772752,4,42,loss
692312361331772752,5,42,loss
6209042930255835693,1,16,loss
6209042930255835693,2,16,loss
6209042930255835693,3,16,loss
6209042930255835693,4,16,loss
6209042930255835693,5,16,loss
8479633594757138289,1,26,loss
8479633594757138289,2,26,loss
8479633594757138289,3,26,loss
8479633594757138289,4,26,loss
8479633594757138289,5,26,loss
3159150176116381683,1,22,loss
3159150176116381683,2,22,loss
3159150176116381683,3,22,loss
3159150176116381683,4,22,loss
3159150176116381683,5,22,loss
8646905722075035209,1,17,loss
8646905722075035209,2,17,loss
8646905722075035209,3,17,loss
8646905722075035209,4,17,loss
8646905722075035209,5,17,loss
3880354259996180904,1,8,loss
3880354259996180904,2,8,loss
3880354259996180904,3,8,loss
3880354259996180904,4,8,loss
3880354259996180904,5,8,loss
5149667858813638756,1,30,loss
5149667858813638756,2,30,loss
5149667858813638756,3,30,loss
5149667858813638756,4,30,loss
5149667858813638756,5,30,loss
6336020295253466364,1,29,loss
6336020295253466364,2,29,loss
6336020295253466364,3,29,loss
6336020295253466364,4,29,loss
6336020295253466364,5,29,loss
7247315267467566488,1,42,loss
7247315267467566488,2,42,loss
7247315267467566488,3,42,loss
7247315267467566488,4,42,loss
7247315267467566488,5,42,loss
4792282470480690365,1,18,loss
4792282470480690365,2,18,loss
4792282470480690365,3,18,loss
4792282470480690365,4,18,loss
4792282470480690365,5,18,loss
8894839643794705898,1,20,loss
8894839643794705898,2,20,loss
8894839643794705898,3,20,loss
8894839643794705898,4,20,loss
8894839643794705898,5,20,loss
8655218068074529350,1,17,win
8655218068074529350,2,17,win
8655218068074529350,3,17,win
8655218068074529350,4,17,win
8655218068074529350,5,17,win
8452032325960190429,1,25,loss
8452032325960190429,2,25,loss
8452032325960190429,3,25,loss
8452032325960190429,4,25,loss
8452032325960190429,5,25,loss
5556170866226920560,1,34,loss
5556170866226920560,2,34,loss
5556170866226920560,3,34,loss
5556170866226920560,4,34,loss
5556170866226920560,5,34,loss
7811372917828853260,1,33,loss
7811372917828853260,2,33,loss
7811372917828853260,3,33,loss
7811372917828853260,4,33,loss
7811372917828853260,5,33,loss
6492892748755196148,1,21,loss
6492892748755196148,2,21,loss
6492892748755196148,3,21,loss
6492892748755196148,4,21,loss
6492892748755196148,5,21,loss
420177632071163870,1,49,loss
420177632071163870,2,49,loss
420177632071163870,3,49,loss
420177632071163870,4,49,loss
420177632071163870,5,49,loss
7179851768885327020,1,31,loss
7179851768885327020,2,31,loss
7179851768885327020,3,31,loss
7179851768885327020,4,31,loss
7179851768885327020,5,31,loss
3718730034826532632,1,6,loss
3718730034826532632,2,6,loss
3718730034826532632,3,6,loss
3718730034826532632,4,6,loss
3718730034826532632,5,6,loss
7938450907121197735,1,17,loss
7938450907121197735,2,17,loss
7938450907121197735,3,17,loss
7938450907121197735,4,17,loss
7938450907121197735,5,17,loss
4535008748686253367,1,33,win
4535008748686253367,2,33,win
4535008748686253367,3,33,win
4535008748686253367,4,33,win
4535008748686253367,5,33,win
581335617632034081,1,45,loss
581335617632034081,2,45,loss
581335617632034081,3,45,loss
581335617632034081,4,45,loss
581335617632034081,5,45,loss
3764436916995346703,1,65,loss
3764436916995346703,2,65,loss
3764436916995346703,3,65,loss
3764436916995346703,4,65,loss
3764436916995346703,5,65,loss
9074076333687738512,1,25,loss
9074076333687738512,2,25,loss
9074076333687738512,3,25,loss
9074076333687738512,4,25,loss
9074076333687738512,5,25,loss
7098794930602383628,1,25,win
7098794930602383628,2,25,win
7098794930602383628,3,25,win
7098794930602383628,4,25,win
7098794930602383628,5,25,win
8669534154139299217,1,48,win
8669534154139299217,2,48,win
8669534154139299217,3,48,win
8669534154139299217,4,48,win
8669534154139299217,5,48,win
2201016109420713024,1,57,win
2201016109420713024,2,57,win
2201016109420713024,3,57,win
2201016109420713024,4,57,win
2201016109420713024,5,57,win
8435970768356791060,1,28,loss
8435970768356791060,2,28,loss
8435970768356791060,3,28,loss
8435970768356791060,4,28,loss
8435970768356791060,5,28,loss
2161840596984317986,1,14,loss
2161840596984317986,2,14,loss
2161840596984317986,3,14,loss
2161840596984317986,4,14,loss
2161840596984317986,5,14,loss
1994097009563912828,1,21,loss
1994097009563912828,2,21,loss
1994097009563912828,3,21,loss
1994097009563912828,4,21,loss
1994097009563912828,5,21,loss
4546813782768750203,1,17,loss
4546813782768750203,2,17,loss
4546813782768750203,3,17,loss
4546813782768750203,4,17,loss
4546813782768750203,5,17,loss
1969986606069218557,1,17,loss
1969986606069218557,2,17,loss
1969986606069218557,3,17,loss
1969986606069218557,4,17,loss
1969986606069218557,5,17,loss
6280184626778241700,1,28,loss
6280184626778241700,2,28,loss
6280184626778241700,3,28,loss
6280184626778241700,4,28,loss
6280184626778241700,5,28,loss
74787215587846089,1,17,loss
74787215587846089,2,17,loss
74787215587846089,3,17,loss
74787215587846089,4,17,loss
74787215587846089,5,17,loss
7713230712985198925,1,67,loss
7713230712985198925,2,67,loss
7713230712985198925,3,67,loss
7713230712985198925,4,67,loss
7713230712985198925,5,67,loss
5863573195193438967,1,28,loss
5863573195193438967,2,28,loss
5863573195193438967,3,28,loss
5863573195193438967,4,28,loss
5863573195193438967,5,28,loss
636696604897812165,1,54,win
636696604897812165,2,54,win
636696604897812165,3,54,win
636696604897812165,4,54,win
636696604897812165,5,54,win
4973477416969169970,1,37,loss
4973477416969169970,2,37,loss
4973477416969169970,3,37,loss
4973477416969169970,4,37,loss
4973477416969169970,5,37,loss
4434017436519803174,1,32,loss
4434017436519803174,2,32,loss
4434017436519803174,3,32,loss
4434017436519803174,4,32,loss
4434017436519803174,5,32,loss
4005457173131230511,1,60,loss
4005457173131230511,2,60,loss
4005457173131230511,3,60,loss
4005457173131230511,4,60,loss
4005457173131230511,5,60,loss
1574818347574046040,1,22,loss
1574818347574046040,2,22,loss
1574818347574046040,3,22,loss
1574818347574046040,4,22,loss
1574818347574046040,5,22,loss
8375808870693453923,1,24,win
8375808870693453923,2,24,win
8375808870693453923,3,24,win
8375808870693453923,4,24,win
8375808870693453923,5,24,win
471296220756219941,1,5,loss
471296220756219941,2,5,loss
471296220756219941,3,5,loss
471296220756219941,4,5,loss
471296220756219941,5,5,loss
2923375693049577480,1,25,loss
2923375693049577480,2,25,loss
2923375693049577480,3,25,loss
2923375693049577480,4,25,loss
2923375693049577480,5,25,loss
5466599441173964020,1,48,loss
5466599441173964020,2,48,loss
5466599441173964020,3,48,loss
5466599441173964020,4,48,loss
5466599441173964020,5,48,loss
5562780109457886743,1,18,win
5562780109457886743,2,18,win
5562780109457886743,3,18,win
5562780109457886743,4,18,win
5562780109457886743,5,18,win
3290569484370156526,1,29,win
3290569484370156526,2,29,win
3290569484370156526,3,29,win
3290569484370156526,4,29,win
3290569484370156526,5,29,win
1137118708842930029,1,34,loss
1137118708842930029,2,34,loss
1137118708842930029,3,34,loss
1137118708842930029,4,34,loss
1137118708842930029,5,34,loss
16633695130173885,1,24,win
16633695130173885,2,24,win
16633695130173885,3,24,win
16633695130173885,4,24,win
16633695130173885,5,24,win
2595552878506087371,1,27,win
2595552878506087371,2,27,win
2595552878506087371,3,27,win
2595552878506087371,4,27,win
2595552878506087371,5,27,win
3809529944352177722,1,64,loss
3809529944352177722,2,64,loss
3809529944352177722,3,64,loss
3809529944352177722,4,64,loss
3809529944352177722,5,64,loss
7381353581620078674,1,26,loss
7381353581620078674,2,26,loss
7381353581620078674,3,26,loss
7381353581620078674,4,26,loss
